date,AUD,CAD,NZD
2008-09-10 00:00:00+00:00,-0.06521186094656006,0.06521186094656006,-0.016328887095496958
2008-09-11 00:00:00+00:00,-0.008621576354341576,0.008621576354341576,-0.001479079923213944
2008-09-12 00:00:00+00:00,-0.033590005221862285,0.033590005221862285,0.006598670883029789
2008-09-13 00:00:00+00:00,-0.03910098294128028,0.03910098294128028,0.016488788380701336
2008-09-16 00:00:00+00:00,-0.025545418880400073,0.025545418880400073,0.02718551160073024
2008-09-17 00:00:00+00:00,-0.04306166547857071,0.04306166547857071,0.015324144495877268
2008-09-18 00:00:00+00:00,-0.03189125657137892,0.03189125657137892,0.01500172599525107
2008-09-19 00:00:00+00:00,-0.004448892380692682,0.004448892380692682,0.03129427352211811
2008-09-20 00:00:00+00:00,0.022162743071407642,-0.022162743071407642,0.03391571920443914
2008-09-23 00:00:00+00:00,0.04507772869332494,-0.04507772869332494,0.038835496186386154
2008-09-24 00:00:00+00:00,0.03023339040435069,-0.03023339040435069,0.028337665518298305
2008-09-25 00:00:00+00:00,0.06749592604953736,-0.06749592604953736,0.05375390385483392
2008-09-26 00:00:00+00:00,0.04729326868828587,-0.04729326868828587,0.036890800018150705
2008-09-27 00:00:00+00:00,0.04559488137125356,-0.04559488137125356,0.03754326814535136
2008-09-30 00:00:00+00:00,0.04966133620772217,-0.04966133620772217,0.026674679960836944
2008-10-01 00:00:00+00:00,0.03694153349702811,-0.03694153349702811,0.02699246611611894
2008-10-02 00:00:00+00:00,0.046537554410683746,-0.046537554410683746,0.015232570661078415
2008-10-03 00:00:00+00:00,0.04396811015921087,-0.04396811015921087,0.03419809904232285
2008-10-04 00:00:00+00:00,0.049878223890971296,-0.049878223890971296,0.031241567568435213
2008-10-07 00:00:00+00:00,0.08367244632424309,-0.08367244632424309,0.034563683997017924
2008-10-08 00:00:00+00:00,0.09511073057625585,-0.09511073057625585,0.08156585504063896
2008-10-09 00:00:00+00:00,0.06934648594969861,-0.06934648594969861,0.04636790813707958
2008-10-10 00:00:00+00:00,0.08373189435335338,-0.08373189435335338,0.024152843204824137
2008-10-11 00:00:00+00:00,0.12142108145954311,-0.12142108145954311,0.0307032473128781
2008-10-14 00:00:00+00:00,0.14965458396152231,-0.14965458396152231,0.03875836341720429
2008-10-15 00:00:00+00:00,0.1426174956503773,-0.1426174956503773,0.03643783038177384
2008-10-16 00:00:00+00:00,0.15431794183031367,-0.15431794183031367,0.04541091594707802
2008-10-17 00:00:00+00:00,0.1707220022062863,-0.1707220022062863,0.05346324377411538
2008-10-18 00:00:00+00:00,0.1090596990829541,-0.1090596990829541,0.03465821668621061
2008-10-21 00:00:00+00:00,0.07754872138058244,-0.07754872138058244,0.022783790844820517
2008-10-22 00:00:00+00:00,0.054528078863660734,-0.054528078863660734,0.007911162091243429
2008-10-23 00:00:00+00:00,-0.027987074949231694,0.027987074949231694,-0.07832894331007745
2008-10-24 00:00:00+00:00,0.056673923356751366,-0.056673923356751366,0.01969706519890968
2008-10-25 00:00:00+00:00,0.03878929740611414,-0.03878929740611414,0.008560410985581024
2008-10-28 00:00:00+00:00,0.0491149985219288,-0.0491149985219288,0.008713423538041831
2008-10-29 00:00:00+00:00,0.03051172953146286,-0.03051172953146286,0.008646217335802842
2008-10-30 00:00:00+00:00,0.060583938923399416,-0.060583938923399416,0.04790911905309203
2008-10-31 00:00:00+00:00,0.02235440899511354,-0.02235440899511354,0.029780185407568216
2008-11-01 00:00:00+00:00,-0.000325852513133551,0.000325852513133551,0.026462299926395594
2008-11-04 00:00:00+00:00,0.02254068999374026,-0.02254068999374026,0.026856583666639122
2008-11-05 00:00:00+00:00,0.035797608989796004,-0.035797608989796004,0.0028848834815429214
2008-11-06 00:00:00+00:00,0.02900614934764678,-0.02900614934764678,0.01711583126347449
2008-11-07 00:00:00+00:00,0.015667355226178126,-0.015667355226178126,0.0092393374305757
2008-11-08 00:00:00+00:00,0.005899368573736297,-0.005899368573736297,0.03495769387180303
2008-11-11 00:00:00+00:00,0.04861024000868941,-0.04861024000868941,0.02649671730756331
2008-11-12 00:00:00+00:00,0.03689412196301667,-0.03689412196301667,0.0602321811676263
2008-11-13 00:00:00+00:00,0.04027489150394015,-0.04027489150394015,0.06393935913987892
2008-11-14 00:00:00+00:00,0.071114311063325,-0.071114311063325,0.06293707517578528
2008-11-15 00:00:00+00:00,0.01878120039117992,-0.01878120039117992,0.05600528035794139
2008-11-18 00:00:00+00:00,0.02739772776510585,-0.02739772776510585,0.08941413069967419
2008-11-19 00:00:00+00:00,0.03956473510508174,-0.03956473510508174,0.08256824696329401
2008-11-20 00:00:00+00:00,-0.013044774131559134,0.013044774131559134,0.07763408768771296
2008-11-21 00:00:00+00:00,-0.02964791331944694,0.02964791331944694,0.0793816723241566
2008-11-22 00:00:00+00:00,-0.028515411695853254,0.028515411695853254,0.08596322894110864
2008-11-25 00:00:00+00:00,-0.06563503694007666,0.06563503694007666,0.07782062574951554
2008-11-26 00:00:00+00:00,-0.06276759718854474,0.06276759718854474,0.08578803659442447
2008-11-27 00:00:00+00:00,-0.03252601309138159,0.03252601309138159,0.08511216201228833
2008-11-29 00:00:00+00:00,0.005642434099541349,-0.005642434099541349,0.11218697977803227
2008-12-02 00:00:00+00:00,0.01337540458777553,-0.01337540458777553,0.10426346572699352
2008-12-03 00:00:00+00:00,-0.006795195962676415,0.006795195962676415,0.10127750909161193
2008-12-04 00:00:00+00:00,-0.029775156230327005,0.029775156230327005,0.0987403359167981
2008-12-05 00:00:00+00:00,-0.004762479087510818,0.004762479087510818,0.1182954358174465
2008-12-06 00:00:00+00:00,-0.03140397702473785,0.03140397702473785,0.09691137634031088
2008-12-09 00:00:00+00:00,-0.019495334080093074,0.019495334080093074,0.12599735151514724
2008-12-10 00:00:00+00:00,-0.020974242264422793,0.020974242264422793,0.13169012082017129
2008-12-11 00:00:00+00:00,-0.029463152645313073,0.029463152645313073,0.12739545108750916
2008-12-12 00:00:00+00:00,-0.012375626687241237,0.012375626687241237,0.11858925648115715
2008-12-13 00:00:00+00:00,-0.023642547380023693,0.023642547380023693,0.1252573897807936
2008-12-16 00:00:00+00:00,0.008083461511151246,-0.008083461511151246,0.13513332660915545
2008-12-17 00:00:00+00:00,-0.028738737733279507,0.028738737733279507,0.13194771269621008
2008-12-18 00:00:00+00:00,0.001793372034090801,-0.001793372034090801,0.1308573149211546
2008-12-19 00:00:00+00:00,-0.0013243081412036561,0.0013243081412036561,0.13245256809928352
2008-12-20 00:00:00+00:00,0.012298452559989403,-0.012298452559989403,0.1252339633344579
2008-12-23 00:00:00+00:00,0.0052852042392025345,-0.0052852042392025345,0.12464453839172018
2008-12-24 00:00:00+00:00,0.014035063018079219,-0.014035063018079219,0.12412085213988133
2008-12-25 00:00:00+00:00,0.012674619986610347,-0.012674619986610347,0.13625137667492315
2008-12-27 00:00:00+00:00,0.010205515446586877,-0.010205515446586877,0.14014070857912542
2008-12-30 00:00:00+00:00,0.03957213422589645,-0.03957213422589645,0.1533236394352946
2008-12-31 00:00:00+00:00,0.01574806902394188,-0.01574806902394188,0.14274528967624922
2009-01-01 00:00:00+00:00,0.0019739260404805226,-0.0019739260404805226,0.11782926870225252
2009-01-03 00:00:00+00:00,0.033434308579834204,-0.033434308579834204,0.13700392605640554
2009-01-06 00:00:00+00:00,0.04118534961670561,-0.04118534961670561,0.1603809309740295
2009-01-07 00:00:00+00:00,0.03143733697434148,-0.03143733697434148,0.1577184224492154
2009-01-08 00:00:00+00:00,0.05377400918165287,-0.05377400918165287,0.15489576238213898
2009-01-09 00:00:00+00:00,0.05206239891698361,-0.05206239891698361,0.16944628060733669
2009-01-10 00:00:00+00:00,0.0542440474453636,-0.0542440474453636,0.1773991347511371
2009-01-13 00:00:00+00:00,0.04497949976325244,-0.04497949976325244,0.17660983985043277
2009-01-14 00:00:00+00:00,0.03720886918188526,-0.03720886918188526,0.1781807500409971
2009-01-15 00:00:00+00:00,-0.010975970438270588,0.010975970438270588,0.1505768275193039
2009-01-16 00:00:00+00:00,-0.041961113009015616,0.041961113009015616,0.1810993969555268
2009-01-17 00:00:00+00:00,-0.0434074787371741,0.0434074787371741,0.17092755447762364
2009-01-21 00:00:00+00:00,-0.007682759377654835,0.007682759377654835,0.2004319759234452
2009-01-22 00:00:00+00:00,0.02587110636390877,-0.02587110636390877,0.2298867877390297
2009-01-23 00:00:00+00:00,0.05215002671568836,-0.05215002671568836,0.2628477782398959
2009-01-24 00:00:00+00:00,0.119468778516153,-0.119468778516153,0.30482107870186037
2009-01-27 00:00:00+00:00,0.04149584314445098,-0.04149584314445098,0.19966296403851225
2009-01-28 00:00:00+00:00,0.03273467282228315,-0.03273467282228315,0.2124291067019869
2009-01-29 00:00:00+00:00,0.06934409560905164,-0.06934409560905164,0.23503172083593082
2009-01-30 00:00:00+00:00,0.06107331276537309,-0.06107331276537309,0.22517020015875622
2009-01-31 00:00:00+00:00,0.02928425601157536,-0.02928425601157536,0.20768184678150148
2009-02-03 00:00:00+00:00,0.06474438402946636,-0.06474438402946636,0.22182391803179236
2009-02-04 00:00:00+00:00,0.046094660575044966,-0.046094660575044966,0.19762287075022733
2009-02-05 00:00:00+00:00,0.051256000227453025,-0.051256000227453025,0.21923470220468755
2009-02-06 00:00:00+00:00,0.013167827396164067,-0.013167827396164067,0.21712931413291925
2009-02-07 00:00:00+00:00,0.0721593816646875,-0.0721593816646875,0.23672607444285
2009-02-10 00:00:00+00:00,0.11399412065159298,-0.11399412065159298,0.26720003858078156
2009-02-11 00:00:00+00:00,0.149409878268569,-0.149409878268569,0.2638505857290263
2009-02-12 00:00:00+00:00,0.1660499676367191,-0.1660499676367191,0.2880774742066695
2009-02-13 00:00:00+00:00,0.20019484338423665,-0.20019484338423665,0.2750735078265879
2009-02-14 00:00:00+00:00,0.19296215751347046,-0.19296215751347046,0.2655477736078551
2009-02-18 00:00:00+00:00,0.13721090765736432,-0.13721090765736432,0.26002976156675794
2009-02-19 00:00:00+00:00,0.17204020602051007,-0.17204020602051007,0.29348360809981966
2009-02-20 00:00:00+00:00,0.19836617341271157,-0.19836617341271157,0.2639086163497688
2009-02-21 00:00:00+00:00,0.14399398302602062,-0.14399398302602062,0.21442014752863503
2009-02-24 00:00:00+00:00,0.08312354883237572,-0.08312354883237572,0.15517652298389306
2009-02-25 00:00:00+00:00,0.07206690382213299,-0.07206690382213299,0.143206605467034
2009-02-26 00:00:00+00:00,0.09123242643367702,-0.09123242643367702,0.13791416677424706
2009-02-27 00:00:00+00:00,0.20143601947466172,-0.20143601947466172,0.15831458593319359
2009-02-28 00:00:00+00:00,0.22944361382008394,-0.22944361382008394,0.19544430512695943
2009-03-03 00:00:00+00:00,0.1620697975137637,-0.1620697975137637,0.20330012737056313
2009-03-04 00:00:00+00:00,0.1267926399799011,-0.1267926399799011,0.1760766560333319
2009-03-05 00:00:00+00:00,0.0882872651317973,-0.0882872651317973,0.16790747450022003
2009-03-06 00:00:00+00:00,0.14613178393992743,-0.14613178393992743,0.19575165338073408
2009-03-07 00:00:00+00:00,0.22019728454471177,-0.22019728454471177,0.18394503067932788
2009-03-10 00:00:00+00:00,0.19850061049757206,-0.19850061049757206,0.16765119670258166
2009-03-11 00:00:00+00:00,0.18203791387378598,-0.18203791387378598,0.19716192329299675
2009-03-12 00:00:00+00:00,0.2792714177951553,-0.2792714177951553,0.1924498090458282
2009-03-13 00:00:00+00:00,0.28167693923354964,-0.28167693923354964,0.18905635459067882
2009-03-14 00:00:00+00:00,0.31245153640366885,-0.31245153640366885,0.21304722411580046
2009-03-17 00:00:00+00:00,0.30245886832905633,-0.30245886832905633,0.2420234619704159
2009-03-18 00:00:00+00:00,0.3584736360286782,-0.3584736360286782,0.2623291837670625
2009-03-19 00:00:00+00:00,0.2626719211948396,-0.2626719211948396,0.17683008609487272
2009-03-20 00:00:00+00:00,0.27980697973538193,-0.27980697973538193,0.18310587375217013
2009-03-21 00:00:00+00:00,0.23554945233068436,-0.23554945233068436,0.17616268521998169
2009-03-24 00:00:00+00:00,0.17149536355500306,-0.17149536355500306,0.10254735960608896
2009-03-25 00:00:00+00:00,0.13844028715565582,-0.13844028715565582,0.10831728691934484
2009-03-26 00:00:00+00:00,0.1827584127838594,-0.1827584127838594,0.10875358007540159
2009-03-27 00:00:00+00:00,0.14080639263154282,-0.14080639263154282,0.08116969568097376
2009-03-28 00:00:00+00:00,0.11761799605198908,-0.11761799605198908,0.030507984615892547
2009-03-31 00:00:00+00:00,0.10965098676613749,-0.10965098676613749,0.012684787689156152
2009-04-01 00:00:00+00:00,0.04547302390473151,-0.04547302390473151,-0.020426798734086482
2009-04-02 00:00:00+00:00,0.166267788108444,-0.166267788108444,0.05510576950449797
2009-04-03 00:00:00+00:00,0.21785822988530057,-0.21785822988530057,0.06886969378079577
2009-04-04 00:00:00+00:00,0.13027771166543822,-0.13027771166543822,-0.029941558646314537
2009-04-07 00:00:00+00:00,0.11409938927877228,-0.11409938927877228,-0.04569165664263408
2009-04-08 00:00:00+00:00,0.12300175807459623,-0.12300175807459623,-0.058092731046385016
2009-04-09 00:00:00+00:00,0.04438849341511797,-0.04438849341511797,-0.11790399770843896
2009-04-10 00:00:00+00:00,0.11572478158276933,-0.11572478158276933,-0.1383294409122814
2009-04-14 00:00:00+00:00,0.12494108358672296,-0.12494108358672296,-0.05960750084426425
2009-04-15 00:00:00+00:00,0.019983788234655853,-0.019983788234655853,-0.14546030248834574
2009-04-16 00:00:00+00:00,0.0662695350941176,-0.0662695350941176,-0.12716486620411294
2009-04-17 00:00:00+00:00,0.18332895743314492,-0.18332895743314492,-0.06021034393524349
2009-04-18 00:00:00+00:00,0.15932053212754438,-0.15932053212754438,-0.13597771532397573
2009-04-21 00:00:00+00:00,0.15238028646985424,-0.15238028646985424,-0.11639954463364299
2009-04-22 00:00:00+00:00,0.1437113727116821,-0.1437113727116821,-0.21242151202612813
2009-04-23 00:00:00+00:00,0.052434920576646116,-0.052434920576646116,-0.27649638580688485
2009-04-24 00:00:00+00:00,-0.042279305454325566,0.042279305454325566,-0.4504834109289171
2009-04-25 00:00:00+00:00,-0.21557987993537275,0.21557987993537275,-0.5688628625422358
2009-04-28 00:00:00+00:00,0.042239675466876125,-0.042239675466876125,-0.28357036195826635
2009-04-29 00:00:00+00:00,0.08200914003911053,-0.08200914003911053,-0.3415481810555576
2009-04-30 00:00:00+00:00,-0.012014415308189585,0.012014415308189585,-0.4324905340334271
2009-05-01 00:00:00+00:00,0.09797394464160147,-0.09797394464160147,-0.28824430769064224
2009-05-02 00:00:00+00:00,0.17700782477329224,-0.17700782477329224,-0.2517600126855488
2009-05-05 00:00:00+00:00,0.17219664197835094,-0.17219664197835094,-0.2589896361064806
2009-05-06 00:00:00+00:00,0.17313595963862105,-0.17313595963862105,-0.20244948436589483
2009-05-07 00:00:00+00:00,0.2515490405368084,-0.2515490405368084,-0.17372984280935344
2009-05-08 00:00:00+00:00,0.3122908784539353,-0.3122908784539353,-0.10816647705412874
2009-05-09 00:00:00+00:00,0.25965891323073675,-0.25965891323073675,-0.11419584220697787
2009-05-12 00:00:00+00:00,0.17856276066920818,-0.17856276066920818,-0.20560509341170896
2009-05-13 00:00:00+00:00,0.1624847133903322,-0.1624847133903322,-0.28969233026768637
2009-05-14 00:00:00+00:00,0.14946874228446694,-0.14946874228446694,-0.24729953644922964
2009-05-15 00:00:00+00:00,0.11945296656268978,-0.11945296656268978,-0.3080851179842963
2009-05-16 00:00:00+00:00,0.13424681973809305,-0.13424681973809305,-0.3199617223355322
2009-05-19 00:00:00+00:00,0.14168366511007968,-0.14168366511007968,-0.34749771633033866
2009-05-20 00:00:00+00:00,0.11561380921584563,-0.11561380921584563,-0.4349412998267784
2009-05-21 00:00:00+00:00,0.1497008238213875,-0.1497008238213875,-0.31111690330846853
2009-05-22 00:00:00+00:00,0.2162107622404814,-0.2162107622404814,-0.22114993762569946
2009-05-23 00:00:00+00:00,0.34024587945705975,-0.34024587945705975,-0.14469892544180307
2009-05-27 00:00:00+00:00,0.3213901912712458,-0.3213901912712458,-0.13320978453400478
2009-05-28 00:00:00+00:00,0.31160853630393426,-0.31160853630393426,-0.13642314606317618
2009-05-29 00:00:00+00:00,0.17837350799988005,-0.17837350799988005,-0.14957578875492716
2009-05-30 00:00:00+00:00,0.10146371066995052,-0.10146371066995052,-0.23434077032601386
2009-06-02 00:00:00+00:00,0.1486835743240691,-0.1486835743240691,-0.24339852247433247
2009-06-03 00:00:00+00:00,0.18227125529262111,-0.18227125529262111,-0.2527365955505292
2009-06-04 00:00:00+00:00,0.161022948316198,-0.161022948316198,-0.26009520101455985
2009-06-05 00:00:00+00:00,0.14781745875281516,-0.14781745875281516,-0.30263727271181184
2009-06-06 00:00:00+00:00,0.05565258261481931,-0.05565258261481931,-0.26676532514666573
2009-06-09 00:00:00+00:00,0.03870208572704148,-0.03870208572704148,-0.3218402696814733
2009-06-10 00:00:00+00:00,0.07200516162568737,-0.07200516162568737,-0.3234455376048633
2009-06-11 00:00:00+00:00,-0.1362803622273514,0.1362803622273514,-0.38724014807923646
2009-06-12 00:00:00+00:00,-0.17562298669658105,0.17562298669658105,-0.4095281071759238
2009-06-13 00:00:00+00:00,-0.2360335743679276,0.2360335743679276,-0.47305519691102305
2009-06-16 00:00:00+00:00,-0.28645649627154146,0.28645649627154146,-0.5261517413430743
2009-06-17 00:00:00+00:00,-0.39463220971606994,0.39463220971606994,-0.6315240004903373
2009-06-18 00:00:00+00:00,-0.18082679512470112,0.18082679512470112,-0.41640243739289806
2009-06-19 00:00:00+00:00,-0.22884607003276058,0.22884607003276058,-0.5097125788211332
2009-06-20 00:00:00+00:00,-0.27932331950229217,0.27932331950229217,-0.5356633271234907
2009-06-23 00:00:00+00:00,-0.13512076151862362,0.13512076151862362,-0.3939233207142965
2009-06-24 00:00:00+00:00,-0.11518006104043477,0.11518006104043477,-0.38666473194427997
2009-06-25 00:00:00+00:00,-0.13865095319301513,0.13865095319301513,-0.39419352186178136
2009-06-26 00:00:00+00:00,-0.11571038451089954,0.11571038451089954,-0.372641937068134
2009-06-27 00:00:00+00:00,-0.10233675082913041,0.10233675082913041,-0.3113152217989097
2009-06-30 00:00:00+00:00,-0.07464954036477867,0.07464954036477867,-0.26079945475397426
2009-07-01 00:00:00+00:00,-0.04141736810796015,0.04141736810796015,-0.2658626738780512
2009-07-02 00:00:00+00:00,-0.1697862177879632,0.1697862177879632,-0.3929427697356114
2009-07-03 00:00:00+00:00,-0.20694856264075612,0.20694856264075612,-0.33387162439772466
2009-07-07 00:00:00+00:00,-0.1449560478968146,0.1449560478968146,-0.23175190314258542
2009-07-08 00:00:00+00:00,-0.17961085967689083,0.17961085967689083,-0.2967822491037979
2009-07-09 00:00:00+00:00,-0.1461809350578096,0.1461809350578096,-0.25924422481931564
2009-07-10 00:00:00+00:00,-0.06761831261904128,0.06761831261904128,-0.19827121950619886
2009-07-11 00:00:00+00:00,-0.12313226083739504,0.12313226083739504,-0.2679571005018939
2009-07-14 00:00:00+00:00,-0.22469736096022097,0.22469736096022097,-0.3852018785591049
2009-07-15 00:00:00+00:00,-0.038132278764286376,0.038132278764286376,-0.29202851381499095
2009-07-16 00:00:00+00:00,-0.13012683925823154,0.13012683925823154,-0.3108889317655539
2009-07-17 00:00:00+00:00,-0.17986296773140942,0.17986296773140942,-0.29502719297706914
2009-07-18 00:00:00+00:00,-0.12198320802200224,0.12198320802200224,-0.266732382475662
2009-07-21 00:00:00+00:00,-0.1551253576506293,0.1551253576506293,-0.3197018451148841
2009-07-22 00:00:00+00:00,-0.12202619652366842,0.12202619652366842,-0.24915072576925112
2009-07-23 00:00:00+00:00,-0.10589920713833645,0.10589920713833645,-0.2531364464065333
2009-07-24 00:00:00+00:00,-0.08302582691433136,0.08302582691433136,-0.1944265973857351
2009-07-25 00:00:00+00:00,-0.06279174717092095,0.06279174717092095,-0.19702376986093273
2009-07-28 00:00:00+00:00,-0.040316992762829296,0.040316992762829296,-0.19932592117225
2009-07-29 00:00:00+00:00,-0.04883880661098394,0.04883880661098394,-0.19978168530267504
2009-07-30 00:00:00+00:00,-0.06946508703526422,0.06946508703526422,-0.21628542100201198
2009-07-31 00:00:00+00:00,-0.16358665528978933,0.16358665528978933,-0.32005575272242726
2009-08-01 00:00:00+00:00,-0.17952893786730906,0.17952893786730906,-0.2763697935450795
2009-08-04 00:00:00+00:00,-0.17791805792410864,0.17791805792410864,-0.30299729374683126
2009-08-05 00:00:00+00:00,-0.05474355046572277,0.05474355046572277,-0.20444321591372838
2009-08-06 00:00:00+00:00,-0.09423641608754618,0.09423641608754618,-0.2040833970568927
2009-08-07 00:00:00+00:00,-0.10225609124168322,0.10225609124168322,-0.2206822734737488
2009-08-08 00:00:00+00:00,-0.14474635306794603,0.14474635306794603,-0.20596275742555537
2009-08-11 00:00:00+00:00,-0.10900538859966602,0.10900538859966602,-0.20683289605231447
2009-08-12 00:00:00+00:00,-0.08365263655848154,0.08365263655848154,-0.15219206197536517
2009-08-13 00:00:00+00:00,-0.15144055349239927,0.15144055349239927,-0.19738062296811199
2009-08-14 00:00:00+00:00,-0.12187216963448932,0.12187216963448932,-0.19100249444406692
2009-08-15 00:00:00+00:00,-0.16830881218559535,0.16830881218559535,-0.20257639825984697
2009-08-18 00:00:00+00:00,-0.15090322206833306,0.15090322206833306,-0.18684222613636248
2009-08-19 00:00:00+00:00,-0.17129821152946545,0.17129821152946545,-0.18514229167170182
2009-08-20 00:00:00+00:00,-0.23876386066185495,0.23876386066185495,-0.2561328793736508
2009-08-21 00:00:00+00:00,-0.23402050364787752,0.23402050364787752,-0.26133927534759716
2009-08-22 00:00:00+00:00,-0.1250059429216368,0.1250059429216368,-0.20419671278497598
2009-08-25 00:00:00+00:00,-0.10212046068331926,0.10212046068331926,-0.21055734853458108
2009-08-26 00:00:00+00:00,-0.10472284983652114,0.10472284983652114,-0.19321206951100067
2009-08-27 00:00:00+00:00,-0.09631629047330503,0.09631629047330503,-0.20357738561221184
2009-08-28 00:00:00+00:00,-0.03275280323406715,0.03275280323406715,-0.19105090545136005
2009-08-29 00:00:00+00:00,-0.01303721939520397,0.01303721939520397,-0.1424360579375865
2009-09-01 00:00:00+00:00,-0.06397361719164407,0.06397361719164407,-0.17883745517256022
2009-09-02 00:00:00+00:00,-0.06038806906852212,0.06038806906852212,-0.1859173939595733
2009-09-03 00:00:00+00:00,-0.040691324252351446,0.040691324252351446,-0.18494712010141257
2009-09-04 00:00:00+00:00,0.011447711676747296,-0.011447711676747296,-0.18048811936997344
2009-09-05 00:00:00+00:00,0.004962410226521108,-0.004962410226521108,-0.14930229055316224
2009-09-09 00:00:00+00:00,0.00020071824441236785,-0.00020071824441236785,-0.16841828871590914
2009-09-10 00:00:00+00:00,0.08573845386309764,-0.08573845386309764,-0.14144152780182617
2009-09-11 00:00:00+00:00,0.11463370167815268,-0.11463370167815268,-0.13005678117160713
2009-09-12 00:00:00+00:00,0.12777586716306089,-0.12777586716306089,-0.1302105565449445
2009-09-15 00:00:00+00:00,0.17539600840245795,-0.17539600840245795,-0.14161446137991485
2009-09-16 00:00:00+00:00,0.22721874135013165,-0.22721874135013165,-0.12799085983867764
2009-09-17 00:00:00+00:00,0.19917527626127063,-0.19917527626127063,-0.12649481133256657
2009-09-18 00:00:00+00:00,0.20287349728249948,-0.20287349728249948,-0.10226198922152308
2009-09-19 00:00:00+00:00,0.173480947230364,-0.173480947230364,-0.11117489600881525
2009-09-22 00:00:00+00:00,0.14025323730634143,-0.14025323730634143,-0.12792712262581896
2009-09-23 00:00:00+00:00,0.1448023688457143,-0.1448023688457143,-0.14895476331519575
2009-09-24 00:00:00+00:00,0.17117075883421218,-0.17117075883421218,-0.16621249643703395
2009-09-25 00:00:00+00:00,0.16605392319875412,-0.16605392319875412,-0.1594544131119484
2009-09-26 00:00:00+00:00,0.21291291095542464,-0.21291291095542464,-0.12347551139267154
2009-09-29 00:00:00+00:00,0.23958540234709647,-0.23958540234709647,-0.10634801529449245
2009-09-30 00:00:00+00:00,0.20168192761183423,-0.20168192761183423,-0.11257004831108297
2009-10-01 00:00:00+00:00,0.19979810759899852,-0.19979810759899852,-0.10841788110273154
2009-10-02 00:00:00+00:00,0.20216142814138505,-0.20216142814138505,-0.09816585016721568
2009-10-03 00:00:00+00:00,0.23533700918421574,-0.23533700918421574,-0.08961222945241765
2009-10-06 00:00:00+00:00,0.22872890662785017,-0.22872890662785017,-0.08054559565578967
2009-10-07 00:00:00+00:00,0.2536158695420967,-0.2536158695420967,-0.08423816645563542
2009-10-08 00:00:00+00:00,0.26649307803999744,-0.26649307803999744,-0.09171222821308767
2009-10-09 00:00:00+00:00,0.22865386058370052,-0.22865386058370052,-0.10035721147193066
2009-10-10 00:00:00+00:00,0.23163639092765265,-0.23163639092765265,-0.07731653434342756
2009-10-13 00:00:00+00:00,0.18306919068416305,-0.18306919068416305,-0.07084394259692162
2009-10-14 00:00:00+00:00,0.23247102971042255,-0.23247102971042255,-0.041910637336254664
2009-10-15 00:00:00+00:00,0.24648682764502927,-0.24648682764502927,-0.04220075076123986
2009-10-16 00:00:00+00:00,0.24918826645765635,-0.24918826645765635,-0.04815846863306594
2009-10-17 00:00:00+00:00,0.27342472419273345,-0.27342472419273345,-0.052928585516562876
2009-10-20 00:00:00+00:00,0.2549888680938477,-0.2549888680938477,-0.048318634112041514
2009-10-21 00:00:00+00:00,0.19822196446262108,-0.19822196446262108,-0.06899114056160638
2009-10-22 00:00:00+00:00,0.27134603006092606,-0.27134603006092606,-0.06294543600798719
2009-10-23 00:00:00+00:00,0.26677442144866115,-0.26677442144866115,-0.05572082021081082
2009-10-24 00:00:00+00:00,0.22974417791313284,-0.22974417791313284,-0.048228437080679365
2009-10-27 00:00:00+00:00,0.23549271940063343,-0.23549271940063343,-0.002550716304384859
2009-10-28 00:00:00+00:00,0.2361585557028365,-0.2361585557028365,-0.018604849977407745
2009-10-29 00:00:00+00:00,0.2386657012421799,-0.2386657012421799,0.00034583365083473705
2009-10-30 00:00:00+00:00,0.24789159003906125,-0.24789159003906125,-0.00578224094223978
2009-10-31 00:00:00+00:00,0.1946345484135752,-0.1946345484135752,-0.03961754872631473
2009-11-03 00:00:00+00:00,0.12888302410471364,-0.12888302410471364,-0.06628482330440388
2009-11-04 00:00:00+00:00,0.09495410975308549,-0.09495410975308549,-0.07667327219725228
2009-11-05 00:00:00+00:00,0.10877997389544891,-0.10877997389544891,-0.05371728309319357
2009-11-06 00:00:00+00:00,0.11354897048276724,-0.11354897048276724,-0.11310419005956374
2009-11-07 00:00:00+00:00,0.09269909875898885,-0.09269909875898885,-0.09086486705458419
2009-11-10 00:00:00+00:00,0.1149466451346659,-0.1149466451346659,-0.10686386479146526
2009-11-11 00:00:00+00:00,0.0757502874600966,-0.0757502874600966,-0.11364987911345437
2009-11-12 00:00:00+00:00,0.0126534455648315,-0.0126534455648315,-0.12022345835185755
2009-11-13 00:00:00+00:00,-0.035547429761362714,0.035547429761362714,-0.11051482535128088
2009-11-14 00:00:00+00:00,-0.02038297649668208,0.02038297649668208,-0.11195679222034038
2009-11-17 00:00:00+00:00,-0.03955162997572592,0.03955162997572592,-0.12549414326405262
2009-11-18 00:00:00+00:00,-0.07395950139922469,0.07395950139922469,-0.147433026493073
2009-11-19 00:00:00+00:00,-0.020123218937478704,0.020123218937478704,-0.13074820341485482
2009-11-20 00:00:00+00:00,-0.04868375495288846,0.04868375495288846,-0.12272375840676619
2009-11-21 00:00:00+00:00,-0.010115445118475286,0.010115445118475286,-0.1245315605255699
2009-11-24 00:00:00+00:00,-0.005965777785424287,0.005965777785424287,-0.09817050229577062
2009-11-25 00:00:00+00:00,0.01330631548916883,-0.01330631548916883,-0.09061336515332119
